channel_id_x,fusion_embedding_index,cluster_id,community_id
UC0rDDvHM7u_7aWgAojSXl1Q,457,5,10
UC0rE2qq81of4fojo-KhO5rg,458,4,1
UC0rZoXAD5lxgBHMsjrGwWWQ,459,4,11
UC0r_-7jgl1yl0oWzGEJ6o3w,460,5,7
UC0ruTWfb3ri9KbURxO4n0_A,461,8,0
UC0s-zcf0VeeDwdWVte8cXCQ,462,6,1
UC0s9-UL3fSEEnEI76Ch_wHw,463,0,8
UC0sA4gvlWFHfdwaPlBDqnGg,464,4,4
UC0sL86jDLgs2fGRD-XBnPQA,465,8,0
UC0sRFf9xyBHgb3_G0ZYPnLQ,466,6,4
UC0sVahwZgKFHjOBaxvm-a7Q,467,8,14
UC0t0J2yEYozG-oVLkW8VgIw,468,0,8
UC0tq0g5u2bo-TErZt7SJM6w,469,8,0
UC0trTJPuBqkppbEcF_6xFtA,470,4,7
UC0ubL2C-sD3QCTv2nrfIkMA,471,0,3
UC0udgVvsJRuH4WfuIuRPSiw,472,6,4
UC0v-tlzsn0QZwJnkiaUSJVQ,473,4,2
UC0vBXGSyV14uvJ4hECDOl0Q,474,5,2
UC0vRcJh1-GQL_V4qm5F6xFw,475,4,11
UC0vT2ZuZxpNSnJ5AO0FVqRw,476,5,10
UC0vlr5Yrfb4YaQkp9k93ryA,477,5,14
UC0vn8ISa4LKMunLbzaXLnOQ,478,4,11
UC0vw9w8lyZLgx222zM3zvwA,479,6,0
UC0wNSTMWIL3qaorLx0jie6A,480,4,14
UC0weja9nEaDcaiuUr8l_BuA,481,0,5
UC0woBco6Dgcxt0h8SwyyOmw,482,4,2
UC0x7BynaZB91oDBp8UT7sXw,483,8,0
UC0xPGXzaQgd13fcakY3751A,484,4,2
UC0yApU19PqATWGp-dw9WgBA,485,6,1
UC0ymOwjW6A3Q_RQZ4Sr7RNA,486,0,8
UC0ytp1lNorcDrZ_yz1Zm1_Q,487,6,4
UC0zKneMvRlkTCmgD6c_Yhtw,488,6,1
UC0zNh-ziiMzBZqTGx_YpKXw,489,5,10
UC0zXnLIFedO97pFsyMxZcFg,490,4,5
UC1--Lh0c2PhkyRxpvNcXWaA,491,6,4
UC1-34EUxbl81v02EXowfoyg,492,8,0
UC1-BQ2oxqBVtCjMHF-Wf98w,493,5,5
UC1-IfpTvGH27BFOjzwYCUWQ,494,6,4
UC1-Ru6RKUnkOJHN-Eq0uPYg,495,7,12
UC1-kVCePEK9O0fi4W5iZzIw,496,0,5
UC1-rEza0WzMBEYPP4hoA4Ow,497,8,0
UC10Tc1mzoPTibXDyVXFf9fw,498,6,2
UC10pJ5AQ7e7nadBOtINDX6Q,499,8,0
UC11-LdZRubZwoVid03rJv6A,500,4,1
UC11OPzwn5Wt0-LN3rARunmg,501,5,10
UC11PvrGPzo6Y7Zc6-e9cAKg,502,6,4
UC11Y936BwQu8GSFBI2RKIhA,503,6,2
UC11pAvA_SBpnzsiwS1K_Kvg,504,4,7
UC12ClG0_7aPLNdRNNl_4zTA,505,5,7
UC12Ku0_2bhNsreyaoZH9raQ,506,8,0
UC12TJuAinGez1OI-pDYmNzg,507,6,16
UC12_HhJo54uqZ5m6xCjoOFA,508,6,4
UC12jzVACGeiHDCj_1wZ2tog,509,6,1
UC13mSI38YWz5zfvxXDPpePA,510,0,1
UC13w4dxfIGf_MM2qtyJ1aSA,511,4,10
UC142-qvFgwSS6UIU-fFCd6w,512,4,7
UC14UlmYlSNiQCBe9Eookf_A,513,4,5
UC14d4SF8PHtsz2W4HJSl2jw,514,4,2
UC14uPbzarSwWN6WXS59Qd4A,515,6,1
UC153p94YnsyQZGXkLnHDzNQ,516,6,9
UC154uboA-SfwiP5DtwBMgwg,517,5,10
UC15plGNCMRkMmREMNkbYJPA,518,4,7
UC15q5BLR7_Be6SM7S_6WwnA,519,0,4
UC15sUwufvfo5Z62KBZVzHRQ,520,0,8
UC160Ln3rSb3Ym2iUxJasZVw,521,4,7
UC16niRr50-MSBwiO3YDb3RA,522,4,11
UC176GAQozKKjhz62H8u9vQQ,523,5,10
UC177gwdLQMnesuSUXdTyWSA,524,4,2
UC178kThBUvGNps5cabRP_2Q,525,4,2
UC17IH_7LhXszAU-SB1wvx_A,526,4,8
UC17_aMbsbwtzpa4-SUlDEOw,527,4,15
UC182bQkSg8qcqUnt2Ku9Ewg,528,6,4
UC18NaGQLruOEw65eQE3bNbg,529,4,2
UC18W5NUm52R5nqnbwWVe87Q,530,0,8
UC18fv3yDege-nPN5zO48eHg,531,4,1
UC196qeFpI8slOwK8ZWjKndw,532,0,3
UC19hUEoB8Txu5E28tkg4PQA,533,4,2
UC19oAGEvoY7_G76WiyQ-WKA,534,8,0
UC19s5RgAO5vlff6p7d4cCAQ,535,4,3
UC19x8yVdc96ogGHQyb4gfwg,536,5,7
UC1A4e96TGip7BwA02E-vCrQ,537,0,4
UC1AEadAUKi6Zt-G3PatrU-Q,538,5,14
UC1AJxP0vC_yqPUtr2MQttRQ,539,6,1
UC1A_mmQ-iL_CQoh8hiiGGzw,540,0,3
UC1Ayn-ucy6oi1IzHygxqC6g,541,0,12
UC1BUEiSgQP0jxI0rOsgppgg,542,5,10
UC1BWMtZbNLVMSFgwSukjqCw,543,4,11
UC1BpMn4ErGPo8XB3Rzltojg,544,4,4
UC1CVzH-XVr3E-kTT6D8hhfg,545,4,7
UC1CzgJDVIX-vk2hQzeubT7A,546,6,1
UC1D26ByrbZVwuMgjVWmsOuw,547,4,8
UC1D36wr10qyCfisHulZ5G8Q,548,0,3
UC1D3yD4wlPMico0dss264XA,549,5,10
UC1DCPS2j-o0bvfIilkc8RSw,550,5,10
UC1DGpYiEiqBrQtYXFbLhMVQ,551,4,11
UC1DTYW241WD64ah5BFWn4JA,552,1,16
UC1DtEMePmr4O6F2do6BVl7A,553,4,5
UC1Dw9pjaXVxGDd3dyzWa2sg,554,6,1
UC1EBJfK7ltjYUFyzysKxr1g,555,5,16
UC1ERZDo6RqGOPrQxB7go4oA,556,8,0
UC1ET-1gMajGNKzOvm2e_D7Q,557,4,4
UC1Ej2mG1R8L4R2c1I7Sqq4A,558,0,8
UC1Ekm042kfOFJyKaTIYOVIA,559,0,5
UC1EwyHfJHEKnA7kKfcGhlIw,560,7,12
UC1F_1jGGnRKGUa6BOvG_d8Q,561,0,3
UC1Fz5YWpwDUV66YLURRQp3w,562,5,0
UC1G-rbobnAEKf5Y3UM-oy8A,563,0,5
UC1GAMi8OhcorAwIEvYMdySA,564,5,2
UC1GBYS8_8cXRDM3yOYHeyWw,565,4,5
UC1GJ5aeqpEWklMBQ3oXrPQQ,566,4,10
UC1GXL5VYIankj3MGgknwGfA,567,4,8
UC1H1S5yLiYDZ3I0P5_pIvUg,568,6,4
UC1H2n5ecKOViBkTYjJwBqhg,569,6,4
UC1HRQKZHN1G0zN2Td8rPxOQ,570,6,14
UC1IELV_s2HyyG3ZOj1l0hdQ,571,8,16
UC1I_DaL4stfZi03ozQEQ1VQ,572,6,4
UC1J5R-2zsrrICAYmkt5g_6Q,573,0,3
UC1JPEwMqLaI96qRUKNp3_ow,574,4,2
UC1JRbSw-V1TgKF6JPovFfpA,575,6,9
UC1JTQBa5QxZCpXrFSkMxmPw,576,5,10
UC1KLPSDD6JT-PptihEqAJ2Q,577,8,0
UC1KOOWHthbQVXH2kZue3_xA,578,4,2
UC1KPy3cAAj0i0RIFC_SzjMg,579,5,10
UC1KbedtKa3d5dleFR6OjQMg,580,4,8
UC1KdVb6D5C0pJqEA8cZPL6Q,581,4,2
UC1KiDGDb-dktSNuAT0cR1QQ,582,0,8
UC1KonH1j8WMhc5cT6Bp7NtA,583,5,16
UC1KsxDW7hhfeq5QQmFtInIw,584,5,2
UC1KsyVFMu6Aq5x235IoalZQ,585,5,10
UC1L2JoMpcY6MRLhFd3gg5Xg,586,0,8
UC1M-aYC5-TA-a4UQU8-2IRQ,587,4,3
UC1M_BSOn6xPe5F8NxDrVs5Q,588,0,3
UC1N8IBRH_JPh_ZqkPjQv48Q,589,6,0
UC1NB1xUQ8ItM5VoA4101lUQ,590,5,10
UC1NBt4tgLaSsXZMm7bSUERg,591,0,8
UC1NF71EwP41VdjAU1iXdLkw,592,0,3
UC1NaxAHgXHhkjqHn9zXSeMw,593,6,12
UC1Nj4gkoi_n5eCcrKCVOXKA,594,6,4
UC1NtcHxG3wiyhtbbPmIaMnA,595,0,3
UC1O0oGIDfJ0t2iDw7SoXSnw,596,8,0
UC1OFDlfdRb6ma1ZGZd07gWA,597,5,16
UC1ONrQWc4BL-HTV091Q3WkQ,598,4,14
UC1OR2YNQLZJYFdQjFrPWvVw,599,4,7
UC1OytqraeMWm-9Vs4F6V2ow,600,4,4
UC1PJ4a8bysBOKcHMAmehiyw,601,4,3
UC1PcleKB2id1hsIIABvxUJg,602,4,7
UC1PloUeSfZql4wbCRM8_2AQ,603,6,4
UC1Prrgck1S6abc3yPWhc7Jw,604,8,0
UC1PwIaB8KklVK5iZqbtZErA,605,6,4
UC1QF2Z_FyZTRpr9GSWRoxrA,606,5,2
UC1QQAUSQX4DF9XXne54oCgQ,607,0,12
UC1QiRmS2qhcsIrnggkMVLpg,608,0,4
UC1QqdFv5e9QSEi0eYdfwuqw,609,0,3
UC1R3uROUkpqg3fYuA0C2_RA,610,4,12
UC1R8FARF5_LKkZ-w05Yqwug,611,5,14
UC1S-Nw10RYc9H0AH6iV_81g,612,5,14
UC1S3EiYLDrrVc3Ev9rdUE6A,613,4,14
UC1SPHcj-n0RWt33hbqiXhAw,614,0,4
UC1SaV8cJ5u5U9iEZS6QRbpg,615,0,3
UC1SqP7_RfOC9Jf9L_GRHANg,616,5,14
UC1StC0C68OdfjB9qyJPUF8A,617,5,9
UC1SvRq3YzZACheYynsDrXmw,618,6,0
UC1Sx3OHhOLdXnMxl67_KDkA,619,5,10
UC1SxL7fbGVpyYk9V3H80ohw,620,4,1
UC1T-ZwcYVQB6EpqOQD10tmw,621,4,14
UC1T1Pel2W6AuND82aQlqrWQ,622,0,8
UC1U8GdEx7RGpx0lHHelLTMQ,623,4,5
UC1UDRyirHgkub1Ez8-NF1TQ,624,0,2
UC1UIj7Y9SphX5GuoG2e94XQ,625,8,0
UC1USVpNwJDn6EiNwqxqT80g,626,8,0
UC1V1PQT_ZVRjzuzioG05rrQ,627,5,8
UC1VLQPn9cYSqx8plbk9RxxQ,628,5,10
UC1VShXGomrvEyn60Klc2i7Q,629,0,5
UC1VU-FHvhbom5tPSCEB-e4g,630,0,3
UC1Vayl_ga6DR1M0AzBP0w7w,631,6,16
UC1VySFdU7YH05tly8a3IQXA,632,6,4
UC1WAo3RYwe7OLcExnYEoqQw,633,0,8
UC1WDD_b2bGuzyHy0YbkuxLw,634,6,4
UC1WbRuMMzbzUfBG65x1FmXQ,635,4,4
UC1Wt-vBY7SOjROTUMJHsp5Q,636,5,8
UC1X0zgwWlWHmNC59xWhMXQA,637,6,0
UC1XicM_sR8FAm2G96oBY5pA,638,5,14
UC1XrhzT6FGdc9eAso7Kv3CQ,639,6,3
UC1Xy6g8gn9QyzMdHAbiopjQ,640,5,16
UC1YKc1TB0-bvWFXo8RqNJlQ,641,5,10
UC1Ydgfp2x8oLYG66KZHXs1g,642,6,4
UC1Z7Ap7zNR2y0_Izds4vGhA,643,6,4
UC1ZBQ-F-yktYD4m5AzM6pww,644,5,10
UC1_-cyLlwnmTAesbMgruDpQ,645,4,5
UC1_9I_9abHqch_CXk0DQDjA,646,6,0
UC1_GAegUKlzJVskZKcwpZuA,647,0,5
UC1_liDR4fRFJgH4HoJeV8cw,648,6,4
UC1_uAIS3r8Vu6JjXWvastJg,649,5,10
UC1_up347GdfKBDVGqwjt7Aw,650,4,2
UC1aBfiSLSjWhguorXtLxs6w,651,0,5
UC1aZZH3PaSdhYT1p5wtgLwQ,652,5,16
UC1awS02LXzIYVqlXAh5oqRw,653,4,5
UC1axwccMM_WtPHFV5mxOUTQ,654,8,0
UC1b4mfcfGZ6KJwWvIFb4OnQ,655,6,0
UC1bMenVWOT8fTivuhVbpYkA,656,8,14
UC1bOVVLxlrbZGFGUusMKFcg,657,6,1
UC1bdAV8ZlDI8YJWLRPh3fAg,658,0,2
UC1bqkZbgy0vuuTE_BMZtvXQ,659,6,4
UC1bwliGvJogr7cWK0nT2Eag,660,4,14
UC1cVTv6C0Unv6TtadjBvYRA,661,0,14
UC1cWTErb7vw_UmmuB0dYgsQ,662,0,8
UC1cdDGiSJUHm9r8z5ug8Brg,663,4,7
UC1ciY6kR3yj3kaKZ6R7ewAg,664,0,5
UC1cmFM9fdJIMf5Q5gGVzk_Q,665,8,0
UC1cvJI4SJeaA8MbNOWqGFmg,666,5,7
UC1dcRoXHbZ0QFOBB6DKPmdg,667,6,1
UC1dveoCg6eLJcy8q3l6u5Sg,668,4,9
UC1e6iW4ojbhn0gUCyvjawKg,669,4,1
UC1f7XRZT66-JtNTvszW0O-Q,670,6,4
UC1fIyfhQtm1fSljyKBf2uKA,671,8,0
UC1fjSSxPEEHb7WqAdd6xChQ,672,6,1
UC1g2tyrcHzJo_KuqdEi-EYg,673,8,16
UC1g8jILKonxUcqBRk5wozbQ,674,8,0
UC1gdQWjgZQh6J_7Q7KbzgZA,675,8,0
UC1gkLFIojYo1TGhZM84rZeQ,676,4,11
UC1h0qXQ954HIIBOe34AMg2g,677,5,10
UC1h9zWGze0p9WcNRZF60niA,678,0,8
UC1hGm2UHPhswHjHc4GhDVHA,679,6,1
UC1hRZ1KfapKdPRlISQDRlNA,680,6,0
UC1hWVEOkra5LkP37qI6PVVg,681,4,15
UC1hiI8TEoA0db5HhU4gbsUg,682,4,8
UC1hkAIJnb2CSmm7SPJaPR-A,683,5,14
UC1iGDzrJKPCfSO-ru5jl3rg,684,7,12
UC1ieoHqKW-yYgDhLHIcx28w,685,5,2
UC1iqebKNH36JIdBIjEy8-iQ,686,8,0
UC1iwdTRSV1Z2DMopttg8ocA,687,0,5
UC1izs4YrGRtx06zk9Xmyreg,688,6,2
UC1jGathiT_Q2u-ka8N4WsuA,689,0,14
UC1jTVZboWRPpjGKAN921M5w,690,4,2
UC1k1Gf6AbCSuv4CVzOQLLCw,691,4,9
UC1kI8ayQzLnvo_ZEDnNrirA,692,7,12
UC1kVLEzxHlMwdd4n46wX9qw,693,0,5
UC1l7wYrva1qCH-wgqcHaaRg,694,4,5
UC1lcl3zGunz10368Hf7ThcA,695,5,14
UC1m-_gXpsBATPL_HSVzMBfA,696,8,0
UC1m1PTJuUhiF56sZBWWPwaw,697,6,4
UC1mpMgQCCY7rljP_V-BOflA,698,4,2
UC1nCp9BBrgFf7wL8t49-HlA,699,5,1
UC1n_PfsVqxllCcnMPlxBIjw,700,5,16
UC1n_yB_W-FZCbwajZPcs8Jw,701,4,2
UC1nstSui0tPnJtMF2OZx5tw,702,4,2
UC1o4Ct4ca7uzqohH0xdaZpQ,703,4,7
UC1o6smXb21IK3HV0yUcOFNg,704,5,2
UC1oCOqdqlNDz5Sxnlk08ZrQ,705,6,12
UC1oPBUWifc0QOOY8DEKhLuQ,706,0,14
UC1of9ELYwB623fWaAMRDVFA,707,4,5
UC1pGI-x2n70SuOIIykOlT9A,708,6,15
UC1pOTJteEef10zJM0cHs4iQ,709,0,2
UC1pYFrBsRJnoSwQIQ2kbN6A,710,4,9
UC1pbNAyLnP_OIaEBFBl3xaw,711,4,3
UC1pfsmDBnMQB8sOuQvmTvRQ,712,0,8
UC1qXJs8DJR5H-IBWoZRniMg,713,1,16
UC1qkoKXQTYTgTIuF7rl4CtA,714,5,10
UC1r4VtVE__5K6c_L_3Vlxxg,715,8,16
UC1rsLSbsz0Y2blrWDZ_-8Qw,716,4,2
UC1s9576cQFdQq3QTtTxocmA,717,4,11
UC1sAQpHqHy4SV6ZSu98xGmg,718,0,3
UC1sELGmy5jp5fQUugmuYlXQ,719,4,9
UC1sVnwXAjct1g2oaFojIpnA,720,6,2
UC1soWWg79S9TUdSjzAHHftw,721,4,2
UC1sqAR9qukJuI5fCra6mP-A,722,0,5
UC1szTzVObtdgqElKQkIb_1g,723,6,14
UC1tPdzzfoug5M2NGs_iMtVw,724,5,10
UC1tVU8H153ZFO9eRsxdJlhA,725,4,8
UC1tn7T7Qk8UKfq40rdVQtTQ,726,6,4
UC1tnj_v8Sn-hWERFvqSjBWQ,727,0,5
UC1uLQAHSG6VXSypf5ng-hCQ,728,0,3
UC1uPVumULua5JWRO2u9yjAw,729,4,5
UC1us_5zIzmAgsYaFNSu1juA,730,4,1
UC1vFTuLWdqIhOlCK51gZbBQ,731,0,8
UC1vKZUIDvfvnQcpxUfp5tSw,732,0,4
UC1vOCYEu3DfoI4fYcfWKmWA,733,0,3
UC1vdi4J54ucetZoFAfQenMg,734,6,2
UC1vnecCqZgGAVHuGuTruUEQ,735,6,0
UC1vqsWUiZpV3-_D4zVutaMQ,736,4,1
UC1wi36loyjQepvlkZc12Hbw,737,0,1
UC1wmIvzCvixVcJ1fooNM2xA,738,4,2
UC1xR4Lp_gNnhn87YTt_iTiw,739,4,2
UC1xnncYc7586km_rIYQLtLQ,740,4,11
UC1xpnfcSP8SNngWW-gdBfQg,741,8,0
UC1xvP0LqUviUOxvchL5goSw,742,6,2
UC1xwwLwm6WSMbUn_Tp597hQ,743,0,3
UC1yBKRuGpC1tSM73A0ZjYjQ,744,4,12
UC1yNl2E66ZzKApQdRuTQ4tw,745,4,7
UC1ycKorjsroZVbaUHstqs8w,746,8,0
UC1yk0FVuAQctI6yjRlqc1Eg,747,0,2
UC1ylO_d4AE8JGDG68ndXA1w,748,8,16
UC1zZE_kJ8rQHgLTVfobLi_g,749,4,7
UC1znqKFL3jeR0eoA0pHpzvw,750,0,8
UC2-0sEOYbQFuaURd_AU6Krg,751,6,4
UC2-793VaYQWuurlHj2rnvRA,752,0,5
UC2-AhNgFrlFIdohyRwIaUIQ,753,6,4
UC2-BeLxzUBSs0uSrmzWhJuQ,754,4,1
UC2-KofSE7r_Mq81WzMMVDLg,755,8,0
UC2-_WWPT_124iN6jiym4fOw,756,4,7
UC20LoHy2mX0LQODrkUalxVQ,757,7,12
UC20SdCjoKjR9dEfIMkix11Q,758,6,4
UC20dkS167RuAFCxyDFEskqQ,759,7,12
UC20lDFLSrsFXwrj7GGOTOtw,760,6,4
UC20sXo8ReewkzNKBFgzVCPA,761,4,5
UC20vb-R_px4CguHzzBPhoyQ,762,1,16
UC21Kozr_K0yDM-VjoihG9Aw,763,5,2
UC21yq4sq8uxTcfgIxxyE9VQ,764,5,2
UC228oeufA85Ms0DeI_8X4Dg,765,5,9
UC22BdTgxefuvUivrjesETjg,766,5,7
UC22LjJxl3n71-bw8cJGKdQw,767,6,1
UC22QP-rNb5wWyJ0BQOWlXQA,768,4,14
UC22Sr8bNYjAKqxLr-snMGnA,769,6,4
UC22TOQWJue006Lp6DB5QhDA,770,4,2
UC22go5LdQEw-iDuxFb4C0hw,771,4,7
UC22nIfOTM7KLIQuFGMKzQbg,772,0,5
UC22uImyNvcD8rdnc6LIoY9g,773,5,10
UC22zQ9nBEk6KOjUWqR5XXZg,774,6,1
UC232UhFsjFYeMJdP5nd80RQ,775,0,5
UC23P0g2Vt4o6qt5dglgOGKQ,776,5,10
UC23ROAqt3prjnS89uHwcaaQ,777,5,14
UC24-XPATP4CeviFJ8SLiF8A,778,6,4
UC24_Z2L-8Ki183AI9zJJzNQ,779,0,14
UC24uDUgbnwJJM-ORaUkc5rw,780,0,1
UC252fYPjWyPZO2WX4bU1n2g,781,7,12
UC25Ntv5IrTD-B0eZ92O50Tg,782,0,8
UC25bqOksVyD-SfdAToam-Bg,783,6,2
UC2629e9KTCNUhDaelO_I8rQ,784,0,4
UC26FEMwAAjj8jfNbuVdFMBQ,785,5,10
UC26q7KQxr5TnKm-OT25MyyQ,786,4,7
UC27Ij9OupOdJI-2BZ5rEEUw,787,8,0
UC295-Dw_tDNtZXFeAPAW6Aw,788,4,3
UC29XfdUjOFHl9B_416ukFOA,789,0,5
UC29_CCc5qpnRaVryYIKiLeg,790,4,8
UC29btAYpOdur-hDlRARKFig,791,6,4
UC29vLPlafHcsqZu3L-Rk_pA,792,5,7
UC2AEkWunWQ5m_85k-kJwxXg,793,0,3
UC2APpwfAlZU8X0EezmhuXUQ,794,6,4
UC2AYHhMevDnEXun_PJqJn6Q,795,0,4
UC2B0lhU-TbCw2sM12jEbUrg,796,0,8
UC2BDs0pu-C1A4POY0g9rZxw,797,0,8
UC2BNxgNZ4rXjrvtdtj725MQ,798,6,8
UC2C6_mSbiLp3CplZcgLTHXg,799,4,2
UC2CAYseJlsa9Y6lGCQQOx4w,800,6,0
UC2CBHC5hi5gwlL9gUUYakDw,801,4,8
UC2CCXzC56k0b8L49R_iW-Yw,802,5,14
UC2CMXqVmLsmHU4bsaA8Eu0g,803,4,9
UC2C_jShtL725hvbm1arSV9w,804,5,10
UC2D-GCxeE69hCUmRwISXABw,805,5,4
UC2DX6_xDPOh-SFP1-Zj_6kQ,806,8,0
UC2DjFE7Xf11URZqWBigcVOQ,807,4,8
UC2Ds30pkifFVD0CE08wF50g,808,5,16
UC2EWGw-KBjEReUbXMJEiaCA,809,0,8
UC2Eegs0TkCr-DWcztKO5AIw,810,6,14
UC2Egt30phfTNZO5Yxb-sbyw,811,5,10
UC2EsCeQtqfOOSTbq0hjywaw,812,8,0
UC2Et29eOO7ZKqJZ-VrSWsMA,813,8,0
UC2FCUwThC0RAzaQoI0TtpLA,814,4,7
UC2FZQeaJkpnO6IMkQglvPsg,815,5,9
UC2FbKeVZ-02P0gznfh0oH6A,816,8,0
UC2FiWOXQosY8RU5bxQCqmIg,817,5,4
UC2FrJXBb3WVAKZ8jpxkZxlA,818,0,3
UC2FrqldzfmxVaOzOqSqIZYg,819,4,7
UC2GIHZpQiJy-8286f4lj_cg,820,4,8
UC2GUcyD6KYjmU_ofQtPTSSA,821,4,2
UC2GXNqco-k7fwg2SMM6SAzQ,822,0,5
UC2GnuulpFRtTGFNuS1LKL5g,823,8,0
UC2H-Gy-nqvpgIEoNLL2ifvQ,824,5,10
UC2HeedakS9zS9CmOEJQntMg,825,8,0
UC2HlsXXTc1TFEMaT0xC3ohA,826,8,0
UC2IMaaY9f9YWjYivI7O6u5g,827,8,0
UC2IRxI7R7N2UHq4WuUH7Z6g,828,5,10
UC2IYWWifoIht9T47z1Z5lJw,829,4,1
UC2IYiaH8iDXjJHblQIYPAyw,830,6,4
UC2IbKgetx0qzxVKVZ8NlIfw,831,4,3
UC2IdQ6liLSKNCxq9CfPjEBw,832,0,5
UC2IzfN6qRP4ld2H6BKB1uKg,833,7,12
UC2J1Ytfh69Tca-4-Ur1bjaw,834,0,5
UC2J8dGoVpW5WxYf4Of-gbVg,835,0,5
UC2J_VKrAzOEJuQvFFtj3KUw,836,4,5
UC2JaXg63L_VqvXN4SwF4zOQ,837,4,9
UC2JcFCoSQnxqmeMxvA49Vjg,838,0,5
UC2JzylaIF8qeowc7-5VwwmA,839,5,15
UC2KzybxbTHrt8wZkHD5iB7A,840,6,1
UC2L5DZOoK8PCPu1UUCev_pg,841,4,5
UC2LOY_zd1ZAc1kZPyzoqhMQ,842,6,2
UC2LZO6swZ9SLUEOks3WnsfA,843,8,0
UC2LfRT9-HMeq5d4CiozF9BQ,844,8,0
UC2LgZ_4GzSFQS-3a87_Jc6w,845,0,5
UC2MHTOXktfTK26aDKyQs3cQ,846,0,3
UC2MRRqb_L2E53UmTaywdhkA,847,4,5
UC2MrtVb1dT4FhcbOlW736kA,848,4,8
UC2NH07Y5tx_PQvqaQGzxKxQ,849,4,7
UC2NI99YBLdVDNVK-iQmkUbA,850,0,3
UC2NU0s1H0p9N4jvF7qV59vA,851,5,2
UC2O6HDtMOZf9FkUAepz9Atg,852,4,10
UC2OGLHkY4XTXFUpdWkaNmTA,853,0,8
UC2ORRFy5lY9LWzxo84j66eg,854,8,0
UC2P4ZF54afaHo7JcDVVCWzQ,855,4,5
UC2P5Fd5g41Gtdqf0Uzh8Qaw,856,0,5
UC2P_P5b2W29bi5UqGRZWTgQ,857,6,4
UC2PaSHNwAi0zxf_jM_Atsqg,858,4,9
UC2PeMPA8PAOp-bynLoCeMLA,859,4,7
UC2PvBto6gvSLVub6CdwaivA,860,0,5
UC2QBCIyo_FbTlm0Rfh_6wkw,861,4,5
UC2QRBzn4OYBaou55-GuZ8Kw,862,7,12
UC2QdfIEB6Z9qv32kOPztjgA,863,6,0
UC2Qw1dzXDBAZPwS7zm37g8g,864,4,9
UC2RNg_QGZriSGQo6enPLpeQ,865,0,4
UC2RP9dAh2vFsK5_QDKiqIJw,866,6,1
UC2Rh-eKkibnZq8pRxYYoSSQ,867,5,2
UC2Rzju32yQPkQ7oIhmeuLwg,868,4,8
UC2S1sjeoGMtmQ9uAhCRqMqQ,869,6,4
UC2SMpy2oZV6BoyJEYShw9bw,870,4,12
UC2SZ1RyCcS1TWw8HWwioUnw,871,6,4
UC2SfCLE_jQgPwXQCWqwVIEw,872,6,14
UC2Sk0aXLq3ADkH_USGPKT_Q,873,4,8
UC2SxmE4C-KAQuHaEfHVymgQ,874,0,4
UC2TRTO6hPho8lxP9rT7p58Q,875,6,2
UC2TT4PdhvEBgdAmrGv-2QuA,876,6,14
UC2TTf3i4wwsRW8ex1zRXH8A,877,4,7
UC2TXg45Dbt2de8auakllW8g,878,6,2
UC2Th9fjegtGqBQ7UMXTDWuQ,879,4,2
UC2U5ZUiXxDFjJl0z44seCyA,880,4,5
UC2UDbO1st3efwlpQD0G7lHw,881,8,0
UC2UNU3wdDuPZ4GGeTH9XUBw,882,6,8
UC2UZeTR9izGgOR8sst30gzQ,883,4,3
UC2U_C1EylcbiIv62MT0Uzkw,884,0,2
UC2UhuvjTIrR0Ck2KrkvRcuA,885,0,3
UC2Ut6zaH-dENocDPTaAd5-A,886,6,1
UC2Utf43ZWCD-DgZTohkzwDA,887,8,0
UC2VERcmMqi3vdtoQQ0ZP2sA,888,4,2
UC2VIyPo0DsjDpsMWcpQU3QA,889,5,10
UC2VaztKkSwcaZwGJ-tuMAZQ,890,5,14
UC2VrA-oteANZQ07TquwBvAQ,891,4,2
UC2W-eOGPllp94_aYsHlyYbg,892,8,0
UC2W9a0NxbBD53ivsdsnG6SQ,893,0,4
UC2Wiu-w59J8dhxntBMy9u8A,894,5,2
UC2WuPTt0k8yDJpfenggOAVQ,895,0,3
UC2X0s6-0luc_Egd01fZX2Tw,896,6,3
UC2Xp5JeeO9sP6bhc-9yD1xA,897,1,16
UC2Xq2PK-got3Rtz9ZJ32hLQ,898,0,11
UC2YnEq5Fc5_zEO6bo0oNzCQ,899,5,16
UC2Yo5HbL-A7uoYvcl7pl7Jg,900,4,1
UC2Z2M3HR-yAbUpAdyXEGBOQ,901,6,1
UC2ZBzD2omjBXe3Yov_3BvGw,902,5,2
UC2ZE6KuIyWjyOrGZFYXIIzg,903,5,10
UC2ZkhMUYD37tboIJJgMz-MA,904,6,4
UC2Zy7_spNYCD38a4IqCcKxw,905,8,0
UC2_CgurqasNWY4JYjJBKfSg,906,5,16
UC2_KC8lshtCyiLApy27raYw,907,5,2
UC2_ZUXs5oDv9Crj3f72j9Yw,908,7,12
UC2a98faJ-hicyUR15M81pKg,909,5,14
UC2a9zmrdjvLsrRgi4G4blWw,910,5,14
UC2aBjYYDkwN5LLSB8957KZQ,911,0,5
UC2aNolp7Nc41x9M5CG6XKTg,912,4,2
UC2aOVFrN_7cakW2un_MkraQ,913,0,8
UC2aqUqrT0WO44kVXcPoPOZA,914,5,5
UC2as7PrmUgmdZAkMIWNY6EQ,915,4,14
UC2avWDLN1EI3r1RZ_dlSxCw,916,5,16
UC2avut7XBoPitNeKXXXMiIg,917,6,0
UC2b3AOc6eBRhBcxYbaxRBag,918,4,11
